severity_kw,duration_min,affects,profile,ramp_s,seed,warning_detected,warning_latency_min,critical_detected,critical_latency_min,attribution,attribution_correct,n_fp_warnings
2.0,240,spindle,ramp,1080,212,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,213,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1080,214,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1080,215,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1080,216,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1080,217,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1080,218,True,29.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,219,True,19.0,True,25.0,spindle,True,0
2.0,240,spindle,ramp,1080,220,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,1080,221,False,,False,,,,0
2.0,240,spindle,ramp,1080,222,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,1080,223,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,1080,224,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,225,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,1080,226,True,20.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,1080,227,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1080,228,True,24.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,229,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,230,False,,False,,,,0
2.0,240,spindle,ramp,1080,231,True,27.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,232,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1080,233,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,234,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1080,235,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1080,236,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,1080,237,True,25.0,False,,spindle,True,0
2.0,240,spindle,ramp,1080,238,True,46.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,1080,239,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,1080,240,True,15.0,True,21.0,spindle,True,0
2.0,240,spindle,ramp,1080,241,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1440,42,True,20.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,43,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1440,44,True,26.0,True,32.0,spindle,True,0
2.0,240,spindle,ramp,1440,45,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1440,46,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,1440,47,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1440,48,False,,False,,,,0
2.0,240,spindle,ramp,1440,49,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,1440,50,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,1440,51,True,32.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,52,False,,False,,,,0
2.0,240,spindle,ramp,1440,53,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,1440,54,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1440,55,False,,False,,,,0
2.0,240,spindle,ramp,1440,56,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1440,57,True,33.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,58,True,22.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,59,True,41.0,True,47.0,spindle,True,0
2.0,240,spindle,ramp,1440,60,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,1440,61,False,,False,,,,0
2.0,240,spindle,ramp,1440,62,False,,False,,,,0
2.0,240,spindle,ramp,1440,63,True,21.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,64,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,1440,65,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1440,66,True,39.0,True,45.0,spindle,True,0
2.0,240,spindle,ramp,1440,67,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1440,68,True,43.0,True,49.0,spindle,True,0
2.0,240,spindle,ramp,1440,69,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1440,70,True,31.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,71,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1440,72,True,27.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,73,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,1440,74,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1440,75,False,,False,,,,0
2.0,240,spindle,ramp,1440,76,True,28.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,77,True,26.0,True,32.0,spindle,True,0
2.0,240,spindle,ramp,1440,78,True,26.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,79,True,28.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,80,True,44.0,True,50.0,spindle,True,0
2.0,240,spindle,ramp,1440,81,False,,False,,,,0
2.0,240,spindle,ramp,1440,82,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1440,83,True,42.0,True,48.0,spindle,True,0
2.0,240,spindle,ramp,1440,84,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1440,85,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1440,86,True,26.0,True,32.0,spindle,True,0
2.0,240,spindle,ramp,1440,87,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1440,88,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1440,89,False,,False,,,,0
2.0,240,spindle,ramp,1440,90,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1440,91,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1440,92,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,1440,93,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,1440,94,True,43.0,True,49.0,spindle,True,0
2.0,240,spindle,ramp,1440,95,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1440,96,True,13.0,True,19.0,spindle,True,0
2.0,240,spindle,ramp,1440,97,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1440,98,True,26.0,True,32.0,spindle,True,0
2.0,240,spindle,ramp,1440,99,False,,False,,,,0
2.0,240,spindle,ramp,1440,100,True,32.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,101,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1440,102,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,1440,103,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,1440,104,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1440,105,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1440,106,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,1440,107,True,27.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,108,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1440,109,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1440,110,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1440,111,True,26.0,True,32.0,spindle,True,0
2.0,240,spindle,ramp,1440,112,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,1440,113,True,40.0,True,46.0,spindle,True,0
2.0,240,spindle,ramp,1440,114,False,,False,,,,0
2.0,240,spindle,ramp,1440,115,True,24.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,116,True,14.0,True,20.0,spindle,True,0
2.0,240,spindle,ramp,1440,117,False,,False,,,,0
2.0,240,spindle,ramp,1440,118,True,29.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,119,True,24.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1440,120,False,,False,,,,0
2.0,240,spindle,ramp,1440,121,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,1440,122,False,,False,,,,0
2.0,240,spindle,ramp,1440,123,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,1440,124,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1440,125,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,1440,126,True,9.0,True,15.0,spindle,True,0
2.0,240,spindle,ramp,1440,127,True,44.0,True,50.0,spindle,True,0
2.0,240,spindle,ramp,1440,128,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,1440,129,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1440,130,False,,False,,,,0
2.0,240,spindle,ramp,1440,131,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,1440,132,False,,False,,,,0
2.0,240,spindle,ramp,1440,133,True,26.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,134,True,27.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,135,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1440,136,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1440,137,False,,False,,,,0
2.0,240,spindle,ramp,1440,138,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1440,139,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,1440,140,True,19.0,True,25.0,spindle,True,0
2.0,240,spindle,ramp,1440,141,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,1440,142,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,1440,143,True,18.0,True,24.0,spindle,True,0
2.0,240,spindle,ramp,1440,144,True,53.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,145,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1440,146,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1440,147,True,26.0,True,51.0,spindle,True,0
2.0,240,spindle,ramp,1440,148,True,16.0,True,22.0,spindle,True,0
2.0,240,spindle,ramp,1440,149,False,,False,,,,0
2.0,240,spindle,ramp,1440,150,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1440,151,True,42.0,True,48.0,spindle,True,0
2.0,240,spindle,ramp,1440,152,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,1440,153,False,,False,,,,0
2.0,240,spindle,ramp,1440,154,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,1440,155,True,26.0,True,32.0,spindle,True,0
2.0,240,spindle,ramp,1440,156,False,,False,,,,0
2.0,240,spindle,ramp,1440,157,False,,False,,,,0
2.0,240,spindle,ramp,1440,158,True,24.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,159,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1440,160,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,1440,161,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1440,162,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,1440,163,True,25.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1440,164,True,36.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,165,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,1440,166,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1440,167,True,44.0,True,50.0,spindle,True,0
2.0,240,spindle,ramp,1440,168,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1440,169,True,25.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,170,True,40.0,True,46.0,spindle,True,0
2.0,240,spindle,ramp,1440,171,True,45.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,172,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,1440,173,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,1440,174,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1440,175,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1440,176,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,1440,177,True,31.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,178,True,47.0,True,53.0,spindle,True,0
2.0,240,spindle,ramp,1440,179,True,26.0,True,32.0,spindle,True,0
2.0,240,spindle,ramp,1440,180,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,1440,181,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1440,182,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1440,183,True,51.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,184,False,,False,,,,0
2.0,240,spindle,ramp,1440,185,True,25.0,True,48.0,spindle,True,0
2.0,240,spindle,ramp,1440,186,True,39.0,True,45.0,spindle,True,0
2.0,240,spindle,ramp,1440,187,True,26.0,True,32.0,spindle,True,0
2.0,240,spindle,ramp,1440,188,True,30.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,189,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1440,190,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1440,191,False,,False,,,,0
2.0,240,spindle,ramp,1440,192,True,47.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,193,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1440,194,False,,False,,,,0
2.0,240,spindle,ramp,1440,195,False,,False,,,,0
2.0,240,spindle,ramp,1440,196,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1440,197,False,,False,,,,0
2.0,240,spindle,ramp,1440,198,True,13.0,True,19.0,spindle,True,0
2.0,240,spindle,ramp,1440,199,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1440,200,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1440,201,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1440,202,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1440,203,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1440,204,True,29.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,205,True,23.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,206,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1440,207,True,26.0,True,32.0,spindle,True,0
2.0,240,spindle,ramp,1440,208,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,1440,209,True,46.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,1440,210,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1440,211,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,1440,212,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1440,213,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,1440,214,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1440,215,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1440,216,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1440,217,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1440,218,False,,False,,,,0
2.0,240,spindle,ramp,1440,219,False,,False,,,,0
2.0,240,spindle,ramp,1440,220,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,1440,221,False,,False,,,,0
2.0,240,spindle,ramp,1440,222,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1440,223,True,20.0,True,26.0,spindle,True,0
2.0,240,spindle,ramp,1440,224,False,,False,,,,0
2.0,240,spindle,ramp,1440,225,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,1440,226,True,24.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,1440,227,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1440,228,False,,False,,,,0
2.0,240,spindle,ramp,1440,229,True,26.0,True,32.0,spindle,True,0
2.0,240,spindle,ramp,1440,230,False,,False,,,,0
2.0,240,spindle,ramp,1440,231,True,40.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,232,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1440,233,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1440,234,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,1440,235,True,26.0,False,,spindle,True,0
2.0,240,spindle,ramp,1440,236,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,1440,237,False,,False,,,,0
2.0,240,spindle,ramp,1440,238,True,46.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,1440,239,True,25.0,True,31.0,spindle,True,0
2.0,240,spindle,ramp,1440,240,False,,False,,,,0
2.0,240,spindle,ramp,1440,241,False,,False,,,,0
2.0,240,spindle,ramp,1800,42,False,,False,,,,0
2.0,240,spindle,ramp,1800,43,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1800,44,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1800,45,True,21.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,46,True,27.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,47,True,21.0,True,27.0,spindle,True,0
2.0,240,spindle,ramp,1800,48,False,,False,,,,0
2.0,240,spindle,ramp,1800,49,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1800,50,False,,False,,,,0
2.0,240,spindle,ramp,1800,51,False,,False,,,,0
2.0,240,spindle,ramp,1800,52,False,,False,,,,0
2.0,240,spindle,ramp,1800,53,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,1800,54,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,1800,55,False,,False,,,,0
2.0,240,spindle,ramp,1800,56,True,23.0,True,29.0,spindle,True,0
2.0,240,spindle,ramp,1800,57,False,,False,,,,0
2.0,240,spindle,ramp,1800,58,False,,False,,,,0
2.0,240,spindle,ramp,1800,59,True,41.0,True,47.0,spindle,True,0
2.0,240,spindle,ramp,1800,60,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1800,61,False,,False,,,,0
2.0,240,spindle,ramp,1800,62,False,,False,,,,0
2.0,240,spindle,ramp,1800,63,True,24.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,64,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1800,65,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,1800,66,True,39.0,True,45.0,spindle,True,0
2.0,240,spindle,ramp,1800,67,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,1800,68,True,43.0,True,49.0,spindle,True,0
2.0,240,spindle,ramp,1800,69,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,1800,70,False,,False,,,,0
2.0,240,spindle,ramp,1800,71,True,23.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1800,72,True,39.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,73,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1800,74,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1800,75,False,,False,,,,0
2.0,240,spindle,ramp,1800,76,False,,False,,,,0
2.0,240,spindle,ramp,1800,77,True,31.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,78,True,28.0,True,54.0,spindle,True,0
2.0,240,spindle,ramp,1800,79,True,48.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,80,True,44.0,True,50.0,spindle,True,0
2.0,240,spindle,ramp,1800,81,False,,False,,,,0
2.0,240,spindle,ramp,1800,82,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1800,83,True,42.0,True,48.0,spindle,True,0
2.0,240,spindle,ramp,1800,84,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1800,85,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1800,86,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1800,87,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1800,88,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1800,89,False,,False,,,,0
2.0,240,spindle,ramp,1800,90,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,1800,91,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1800,92,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1800,93,False,,False,,,,0
2.0,240,spindle,ramp,1800,94,True,43.0,True,49.0,spindle,True,0
2.0,240,spindle,ramp,1800,95,True,35.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,96,True,13.0,True,19.0,spindle,True,0
2.0,240,spindle,ramp,1800,97,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1800,98,True,32.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,99,False,,False,,,,0
2.0,240,spindle,ramp,1800,100,False,,False,,,,0
2.0,240,spindle,ramp,1800,101,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1800,102,True,39.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,103,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1800,104,False,,False,,,,0
2.0,240,spindle,ramp,1800,105,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,1800,106,True,32.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,107,False,,False,,,,0
2.0,240,spindle,ramp,1800,108,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1800,109,True,27.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,110,False,,False,,,,0
2.0,240,spindle,ramp,1800,111,True,31.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,112,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1800,113,True,40.0,True,46.0,spindle,True,0
2.0,240,spindle,ramp,1800,114,False,,False,,,,0
2.0,240,spindle,ramp,1800,115,True,45.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,116,True,14.0,True,20.0,spindle,True,0
2.0,240,spindle,ramp,1800,117,False,,False,,,,0
2.0,240,spindle,ramp,1800,118,False,,False,,,,0
2.0,240,spindle,ramp,1800,119,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1800,120,False,,False,,,,0
2.0,240,spindle,ramp,1800,121,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,1800,122,False,,False,,,,0
2.0,240,spindle,ramp,1800,123,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,1800,124,True,32.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,125,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,1800,126,True,9.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,127,True,44.0,True,50.0,spindle,True,0
2.0,240,spindle,ramp,1800,128,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1800,129,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1800,130,False,,False,,,,0
2.0,240,spindle,ramp,1800,131,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1800,132,False,,False,,,,0
2.0,240,spindle,ramp,1800,133,False,,False,,,,0
2.0,240,spindle,ramp,1800,134,False,,False,,,,0
2.0,240,spindle,ramp,1800,135,False,,False,,,,0
2.0,240,spindle,ramp,1800,136,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1800,137,False,,False,,,,0
2.0,240,spindle,ramp,1800,138,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1800,139,True,29.0,True,52.0,spindle,True,0
2.0,240,spindle,ramp,1800,140,True,22.0,True,28.0,spindle,True,0
2.0,240,spindle,ramp,1800,141,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,1800,142,True,36.0,True,42.0,spindle,True,0
2.0,240,spindle,ramp,1800,143,False,,False,,,,0
2.0,240,spindle,ramp,1800,144,True,53.0,True,59.0,spindle,True,0
2.0,240,spindle,ramp,1800,145,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1800,146,True,26.0,True,32.0,spindle,True,0
2.0,240,spindle,ramp,1800,147,True,30.0,True,51.0,spindle,True,0
2.0,240,spindle,ramp,1800,148,True,16.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,149,False,,False,,,,0
2.0,240,spindle,ramp,1800,150,True,33.0,True,39.0,spindle,True,0
2.0,240,spindle,ramp,1800,151,True,42.0,True,48.0,spindle,True,0
2.0,240,spindle,ramp,1800,152,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,1800,153,False,,False,,,,0
2.0,240,spindle,ramp,1800,154,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1800,155,False,,False,,,,0
2.0,240,spindle,ramp,1800,156,False,,False,,,,0
2.0,240,spindle,ramp,1800,157,False,,False,,,,0
2.0,240,spindle,ramp,1800,158,False,,False,,,,0
2.0,240,spindle,ramp,1800,159,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1800,160,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,1800,161,True,26.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,162,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,1800,163,True,37.0,True,43.0,spindle,True,0
2.0,240,spindle,ramp,1800,164,False,,False,,,,0
2.0,240,spindle,ramp,1800,165,True,28.0,True,34.0,spindle,True,0
2.0,240,spindle,ramp,1800,166,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1800,167,True,44.0,True,50.0,spindle,True,0
2.0,240,spindle,ramp,1800,168,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1800,169,True,30.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,170,True,40.0,True,46.0,spindle,True,0
2.0,240,spindle,ramp,1800,171,True,45.0,True,51.0,spindle,True,0
2.0,240,spindle,ramp,1800,172,True,34.0,True,40.0,spindle,True,0
2.0,240,spindle,ramp,1800,173,True,31.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,174,True,24.0,True,30.0,spindle,True,0
2.0,240,spindle,ramp,1800,175,True,32.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,176,True,30.0,True,36.0,spindle,True,0
2.0,240,spindle,ramp,1800,177,False,,False,,,,0
2.0,240,spindle,ramp,1800,178,True,47.0,True,53.0,spindle,True,0
2.0,240,spindle,ramp,1800,179,True,29.0,True,35.0,spindle,True,0
2.0,240,spindle,ramp,1800,180,True,35.0,True,41.0,spindle,True,0
2.0,240,spindle,ramp,1800,181,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1800,182,True,31.0,True,37.0,spindle,True,0
2.0,240,spindle,ramp,1800,183,True,51.0,False,,spindle,True,0
2.0,240,spindle,ramp,1800,184,False,,False,,,,0
2.0,240,spindle,ramp,1800,185,True,29.0,True,48.0,spindle,True,0
2.0,240,spindle,ramp,1800,186,True,39.0,True,45.0,spindle,True,0
2.0,240,spindle,ramp,1800,187,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1800,188,False,,False,,,,0
2.0,240,spindle,ramp,1800,189,True,32.0,True,38.0,spindle,True,0
2.0,240,spindle,ramp,1800,190,True,27.0,True,33.0,spindle,True,0
2.0,240,spindle,ramp,1800,191,False,,False,,,,0
2.0,240,spindle,ramp,1800,192,True,47.0,False,,spindle,True,0
